time, alpha, eas, radaralt, verticalspeed, power, pitch 
14.6803948879, 3.00816702843, 320.062053347, 231.420930996, 0.0, 0.0, 0.176096618176 
14.6903958321, 3.01134085655, 320.077684507, 230.837163798, 0.0, 0.0, 0.176096618176 
14.7003979683, 3.01181387901, 320.093108042, 230.255405672, 0.0, 0.0, 0.176096618176 
14.7103989124, 3.01181387901, 320.093108042, 230.255405672, 0.0, 0.0, 0.176096618176 
14.7204039097, 3.01181387901, 320.108323953, 230.255405672, 0.0, 0.0, 0.176096618176 
14.7304048538, 3.00987696648, 320.108323953, 229.675508301, 0.0, 0.0, 0.177638605237 
14.740405798, 3.00527095795, 320.123213596, 229.097640358, 0.0, 0.0, 0.177638605237 
14.7504060268, 3.00527095795, 320.123213596, 229.097640358, 0.0, 0.0, 0.177638605237 
14.760406971, 2.99779176712, 320.137954937, 228.521730066, 0.0, 0.0, 0.177638605237 
14.7704188824, 2.99779176712, 320.137954937, 228.521730066, 0.0, 0.0, 0.177638605237 
14.7804198265, 2.98734736443, 320.152488652, 227.947767291, 0.0, 0.0, 0.177638605237 
14.7904219627, 2.97474122047, 320.166785083, 227.375915038, 0.0, 0.0, 0.177638605237 
14.8004310131, 2.97474122047, 320.166785083, 227.375915038, 0.0, 0.0, 0.177638605237 
14.8104319572, 2.95922040939, 320.181022192, 226.805746077, 0.0, 0.0, 0.177638605237 
14.8204338551, 2.95922040939, 320.181022192, 226.805746077, 0.0, 0.0, 0.177638605237 
14.8304347992, 2.95922040939, 320.181022192, 226.805746077, 0.0, 0.0, 0.177638605237 
14.8404350281, 2.94169306755, 320.195081338, 226.237529509, 0.0, 0.0, 0.146124228835 
14.8504369259, 2.92280912399, 320.20896252, 225.671337505, 0.0, 0.0, 0.146124228835 
14.86043787, 2.92280912399, 320.20896252, 225.671337505, 0.0, 0.0, 0.146124228835 
14.8704388142, 2.90151238441, 320.22278438, 225.106879172, 0.0, 0.0, 0.146124228835 
14.8804399967, 2.90151238441, 320.22278438, 225.106879172, 0.0, 0.0, 0.146124228835 
14.8904409409, 2.90151238441, 320.22278438, 225.106879172, 0.0, 0.0, 0.146124228835 
